Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
St. Kitts and Nevis,KNA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,-6.684815487,9.940572663,14.30958231,-4.376235921,13.18108254,1.652367334,-3.508909034,4.373532032,6.479397843,11.47791867,22.26580375,4.320162541,4.079749885,-6.85477914,1.718213058,5.8004158,2.996659462,10.51702757,4.93720599,8.739461238,3.993948563,9.775967413,46.15359131,16.80380823,-2.29972054,-17.03315257,-4.450775713,6.807988173,-5.498991226,-0.528772156,4.197758866,-0.062273958,-7.928100659,-10.43548429,-8.654963962,16.48425072,10.68804458,5.54239463,3.273322422,5.315825221,-7.109076057,5.021869431,-16.22925894,9.138257576,0.226560617,-3.176702578,-2.744455207
"Korea, Rep.",KOR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,6.29963261,16.54185175,14.82745061,10.04719189,21.30987768,17.8163935,22.01933537,22.9618932,20.59893432,13.92910423,13.15606503,11.08975729,28.00094929,15.1209617,11.59272616,18.27788535,17.53043842,25.22520711,8.422821656,-1.249757096,5.782049682,6.478613428,18.32028227,16.99322363,7.639250621,14.58117704,17.3850302,12.00649951,5.983638764,13.51045738,13.19440111,4.173378449,7.848070441,9.935099725,10.66382395,8.420958793,5.23162944,-7.645954265,14.26458343,11.92275184,3.269938808,8.465402289,5.501575325,8.401958755,4.476355722,6.232738612,6.82464337,2.382772404,-1.421082703,10.22746703,3.508840628,1.172975189,2.943151226,2.905164219,2.347368303,3.140143928,4.19912251,1.986598148,0.673192017,-0.818967392,5.257133581,1.348394232,1.14007081,
Kuwait,KWT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54038016,10.17560864,-1.308758029,-0.481873255,-1.711802951,3.491140811,-6.090707105,2.288207382,-0.112419964,-5.380549369,3.25018833,7.88471716,-5.073786748,-5.209617889
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,6.794417555,5.39027434,9.04245576,8.953445522,7.370191954,6.251222784,9.149052711,10.16574678,6.764585458,3.223508413,6.506830425,3.865414317,4.836377014,7.56994525,5.742258602,-0.697761051,-0.941939754,-5.264772822,4.498986879,3.424591186,3.61272001,2.467699853,-0.572099893,1.471954219,-1.388480212,2.139165963,0.848607134,3.536654388,5.516666632,-2.268617252,4.819070222,6.292816377,2.253152081,-1.241826557,3.698213956,-1.489144297,-0.025341536,2.414854292,6.33858199,3.259691269,4.816841457,4.094548504,2.43493771,-5.329825769,6.810001879,4.304922208,1.263544712,1.796135308,0.579103051,-0.531639383,-1.480499651,0.613267251,0.28359336,-1.297547357,-7.61699806,7.901596655,3.4343933,1.511114697,0.352918981
Lao PDR,LAO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12588173,10.10957697,18.32932637,7.595777436,12.67384576,17.58411497,7.771459295,12.89277331,14.65316739,19.37511253,16.58046063,12.95439704,7.702769068,7.309715889,7.011178662,11.99792297,11.60716721,7.809789116,5.603028174,3.962591859,7.605889641,3.335553524,2.608729247,3.900497537
Lebanon,LBN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53576003,9.803925385,8.000962164,4.735741402,11.67486132,0.881621866,3.242314617,-6.194706402,-0.805687342,1.764482798,4.18741978,3.395714212,6.211679336,5.069541761,-0.196590449,17.64114874,9.221781429,4.671030756,6.164691592,2.180201785,1.751216081,5.899738646,-2.723038105,-5.142798606,2.273525191,-2.977585454,-3.930107213,-16.90442625,-6.451665992,-6.854738795,-0.560309038,0.102959891,
Liberia,LBR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.94673226,-17.2668732,-10.21020351,95.783059,7.530975944,15.64915084,14.77440258,18.69752912,66.25533669,-1.428583725,21.73915394,46.42855801,22.03648246,4.997897377,-3.500837789,-11.71447081,8.195801763,4.943338549,0.953813749,0.226199216,16.24809911,4.017488,13.8270134,6.081081081
Libya,LBY,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.415982116,-3.044368316,-8.667997445,1.763784411,-65.34096879,162.3422768,-27.88489096,-40.77796544,-0.867769937,-5.819942625,69.54141416,19.54292767,-9.019799602,-35.4671561,45.03501041,-17.02348065,17.7694548,-5.820591123
St. Lucia,LCA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,25.41991677,11.49685659,8.639161881,7.757853335,-7.710946777,-6.629286626,18.33910577,21.74368637,13.71056625,7.178692663,16.83635382,17.81630239,-6.074428753,6.831543344,13.57208046,-0.722977252,1.63746965,5.861726756,-3.994091691,-1.247627894,11.09962602,8.919914413,-3.901937585,-9.943894668,-2.693249398,7.583239681,18.93329921,-13.96636806,27.36842526,-8.782984364,22.59692914,-2.590726046,-1.412561995,1.643178761,0.358608522,-3.659258976,0.547423539,7.032390421,1.109493356,3.873425566,-3.748289053,1.281677302,1.953089842,9.426533423,1.744195427,12.42982651,5.622320018
Latin America & Caribbean,LCN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,6.858500561,5.215596599,8.721629804,8.600504371,7.034292097,6.494079672,8.43520863,9.196333693,6.704279956,2.109721482,6.426549638,3.913427291,4.951909187,7.592566736,5.813089885,-0.465423651,-1.560937435,-5.113067298,4.551529855,3.270037004,3.74087841,2.617945971,-0.214927375,1.723336891,-1.206918363,2.42513247,1.377213382,3.684949824,5.441220012,-1.676691639,4.929751885,6.277790539,2.303165684,-1.168800745,3.592705634,-1.334317763,-0.030765061,2.568921621,6.116056945,3.327258577,4.837018214,4.014310145,2.266734225,-4.967038553,6.439592176,4.133514915,1.62935505,1.982471877,0.732511188,-0.298109671,-1.257040559,0.573325683,0.604348422,-1.214287577,-7.527464013,7.784225121,3.597479031,1.990279771,1.162131497
Least developed countries: UN classification,LDC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.555880865,11.70042738,4.397450266,-0.944840182,10.5937694,11.5441173,3.450214882,6.775009892,5.324463457,8.848386375,11.47317943,9.810519753,9.239584963,6.050085537,4.01537415,7.511744519,2.991859358,-0.451608084,5.238703933,6.150899655,2.338980405,4.820182213,6.048255787,6.359179659,6.787097068,-0.236108037,3.665732316,5.96000488,4.728324293,4.559152975
Low income,LIC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.700496243,-11.17230835,-6.614507608,1.112554442,10.40273284,18.54538465,3.257333187,-7.366635916,17.20735572,17.04986854,0.203291946,4.310357935,4.13439112,8.744604346,9.451809125,6.156531453,6.008609497,3.325445034,4.161319279,8.425088861,-2.076990067,-15.96418382,-2.776315444,8.916422509,-9.359347499,-5.509588146,3.649715526,6.63565056,5.284042455,0.39599774,2.854409515,4.388103998,4.631241998,4.182401515
Liechtenstein,LIE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,0.686115085,6.078959247,3.516412494,5.202431876,0.567963448,8.168346988,8.930112224,15.67824169,10.29090699,9.297109778,0.141967893,-1.376332358,5.854221841,-3.841776595,1.427099651,7.908592929,-3.938994453,15.05835259,10.12343247,4.719509884,2.335985533,2.375201585,1.584193194,6.845897529,4.961225841,6.086835733,6.162641563,4.251963426,3.322024208,7.734304622,3.791802713,6.550090802,9.358217215,7.835357117,6.929628242,5.234070698,7.39699625,5.693921278,4.788005205,7.227474644,-2.251447727,0.835129214,4.666022201,5.411337139,7.986321253,8.116949126,7.606497058,5.918145341,4.212006397,8.444237793,11.36805244,7.902300925,2.973923692,9.899117252,1.09400285,7.42743022,12.96167004,-1.069650594,-4.089729996,-5.317143933,5.727628781,-15.98117438,-9.236770401,10.99046745
Lower middle income,LMC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,7.663490079,9.33617205,8.099307962,6.231054924,3.877293587,3.868374086,5.130645262,5.812509406,3.467266419,3.639156489,3.664367869,5.952250828,4.517353121,5.86469877,8.778526273,7.372954122,6.099270565,3.728646361,5.251685399,7.579664376,-0.317790832,-1.10012508,2.267902698,2.522563384,3.806877393,4.889138207,6.727165811,4.449219232,7.264388758,0.843344144,3.124749479,1.327129848,3.81121801,5.867576172,5.674989814,4.483779672,3.41201049,3.607665005,5.529393139,4.076923942,4.542583954,6.208964296,7.441716156,7.256286524,8.72702252,6.694749234,4.672928659,4.788704079,6.222049815,4.401634976,4.128160316,4.07016294,5.759390459,6.547003348,5.446661827,5.703239944,5.503131664,2.119140976,-2.090752142,7.304844095,3.588995695,5.858609091,4.394765418
Low & middle income,LMY,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,1.092471612,5.270526079,5.894157493,9.1963985,7.746111798,7.579605234,4.054734995,8.015760429,11.02696223,9.292894269,7.470540487,8.087791121,9.50739573,4.914874345,2.656181829,8.007586007,3.294420667,2.380913342,4.063722003,2.498918212,1.696440909,2.340543958,-0.717006889,4.607947516,4.348524298,4.319323392,5.280693508,3.984281529,3.102501368,4.472926031,2.51945431,4.04912375,5.363318684,6.476037023,5.275162095,7.595937125,6.772588618,2.928532632,3.506651532,6.621755612,3.104746599,5.262680235,7.197134854,8.605759914,7.797819797,9.172004357,9.231401498,5.80286961,3.694279414,9.340382054,6.870563584,5.421931143,5.241790786,5.115313975,4.282990944,4.726631096,4.933586521,4.397873284,2.798714222,-0.546858698,7.701274705,2.650106217,4.153071089,4.328542085
Lesotho,LSO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,11.81298932,0.330272885,23.41015714,14.03309385,-1.246032698,16.16165942,11.64122868,-5.187267417,6.087176028,11.5617935,-8.30038863,42.33131265,-14.16882261,12.26432962,3.821140283,2.582690803,6.244080671,30.47195317,20.76819978,17.92017995,48.17383354,11.44964124,4.064058958,9.205442278,11.71949407,7.500084676,-2.200649005,1.695917623,5.684347669,14.35082339,5.73620996,6.3850232,7.546703607,0.116255014,2.307104363,6.450386455,4.037352824,8.629031205,-6.168572012,7.40397718,3.162383843,5.214246162,-10.40144699,-4.625613734,3.913914203,1.974695628,-3.260487122,3.606916171,-6.608465486,-11.87282895,8.093395135,0.844922778,-8.315344995,2.564348885
Late-demographic dividend,LTE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,-9.240971268,3.993211287,4.25867996,9.412340218,5.279652361,12.27499615,-1.034275053,6.203145492,13.52675789,16.88175175,10.72738293,9.371190872,10.65859214,5.666926062,4.61198723,7.536274493,5.798899397,8.609623336,8.111780779,8.228107582,-4.28942231,0.912519637,1.186074557,8.802732318,9.743032227,9.571932376,6.342298275,5.921331614,3.248860546,-0.746228255,1.04620286,-3.140362541,4.231547241,4.000449913,6.878043406,5.883506861,6.139394385,2.780801745,5.199180081,7.967079346,5.355311192,6.525231622,8.823949727,9.493325008,8.261029099,10.01659263,10.53127385,6.906568601,4.135896367,10.13761734,8.515765703,6.05721161,5.643971442,5.346009541,5.059778806,4.513553898,4.401315028,5.045455587,3.521282119,0.861793708,7.383214354,2.735331677,3.025194766,4.695467362
Lithuania,LTU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.906544233,6.986522331,13.82932487,-4.704925813,1.015743417,12.29243207,7.059502965,17.68653605,11.13270261,9.72603924,13.47931024,11.76639074,1.706807063,-25.78032033,3.14875339,11.81184836,2.361378579,4.966175201,6.197710337,1.934788962,0.383911153,5.370368058,5.119345975,5.114723509,1.234548742,7.164947688,2.970248905,-1.130110914,3.223205325
Luxembourg,LUX,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581507278,6.453893882,3.935767727,7.659513567,3.969093833,-1.44216819,4.426225579,8.000889426,1.119820211,-0.385595947,0.549168685,14.58763465,-12.06151237,-10.88728728,3.014591307,-4.776140855,2.639174703,6.095631464,4.587579128,9.324087188,6.156435371,-7.141812482,1.95335188,10.30902036,-3.614621006,-1.664446876,-18.62632194,10.96434499,-1.099938917
Latvia,LVA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.451403905,13.31433611,6.912550553,-0.259133731,2.972599451,4.764422584,11.14242844,6.536485755,7.762241803,7.076825503,14.77110207,6.303335534,-4.235502201,-23.74991955,-6.623077663,4.912398176,5.959713226,-0.632235514,-2.314311261,5.180264189,-0.217666199,7.496632745,3.190651894,-0.033915218,1.362800174,3.820493322,-8.012104581,4.971707869,-3.989485364
"Macao SAR, China",MAC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.16019744,-3.777826516,7.17989629,10.6225743,2.917287451,32.56280938,14.22482122,-17.04548959,-19.42523608,-8.369861118,4.949896772,-9.456865944,4.944094113,-5.806907695,6.776026589,
St. Martin (French part),MAF,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,3.845284157,7.803802159,3.383383552,7.967773406,5.709329961,5.675000222,6.483289933,12.47896493,9.542679778,7.81420541,-1.316494143,6.629726563,-1.981510641,2.96083472,0.688463615,1.071223083,3.548832123,3.177087015,-0.261102148,0.779405616,9.75847859,-2.614513799,8.015100191,0.491868844,2.518437652,-0.946554654,3.310761666,2.870468572,2.930290429,5.805602361,3.842902128,2.210488591,4.085313723,4.134913663,2.738835285,3.868032893,3.624003279,4.758984035,4.406499021,6.446018983,5.89969948,-6.576742761,10.24042063,6.301582002,0.764291269,0.592679054,3.47955479,1.753524301,1.895074946,3.385774378,3.147139272,4.067387971,-5.231642597,7.781202667,-2.709179717,1.33743275,4.98911404
Monaco,MCO,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.657518521,-13.098602,-16.34181852,-5.941802445,15.68619312,5.609065951,3.160148651,17.87322301,8.112849437,2.619824738,-3.791872733,-1.135916604,1.800000911,-19.87000037,5.822291271,7.488943581,0.985830166,6.11622251,8.911601513,2.472318212,0.278119002,4.078607322,10.07130305,5.45091879,0.772331479,-0.192302319,-10.29505681,-8.791642915,3.271933127
Madagascar,MDG,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.32771001,2.512981372,2.830672182,1.706841537,7.586875364,8.609775598,-22.76364368,10.09407211,4.630075022,3.062620721,3.416896253,4.84592711,15.76547334,-11.38353504,2.473184095,1.788466642,6.646442086,14.68773519,5.554272837,7.765307185,5.245749112,6.165500034,4.196438051,8.127903677,-21.55590474,19.72438149,6.666025411,1.878725319,3.653869878
Maldives,MDV,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.710944804,23.19074197,20.86492117,12.85806058,-3.757927214,11.40856891,5.321041424,15.88721531,27.01370367,15.205915,12.53183231,16.71758369,9.933539045,-26.7280731,7.271531867,15.93766342,3.289959738,-7.057822496,17.71620556,20.69518401,9.523281017,13.2724301,17.44584575,2.628564362,-34.08220011,-4.61669834,19.64827348,3.25124518,-2.678232042
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.108192393,6.86136521,0.567078535,-0.466809028,4.900091086,7.812207512,4.708887136,5.336104832,3.109402218,4.956239463,-2.262695991,5.865908956,3.406237795,2.330000133,-0.38711002,1.479342317,2.28231123,5.25659401,0.661279872,1.999059956,-0.748292922,-3.966558731,4.371952451,7.972989208,-0.503351369,-0.971680324
Mexico,MEX,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,8.708873454,7.402260884,7.957018929,7.681713539,6.817660968,1.29603225,9.425773414,10.13561736,5.977842969,4.57491821,4.826191366,1.524751012,10.34779706,10.93357156,7.866649435,11.33036228,-1.15462259,-10.05856139,4.496510767,3.565079306,-7.021953006,3.375587931,1.722518976,3.939959896,6.378004827,2.902115487,3.975470929,0.520354048,4.561999081,-9.766097842,10.62070872,8.647506294,7.021845047,1.812182773,5.052505648,-2.333754493,-1.672277581,1.094671881,3.819408187,2.274266884,5.050748519,1.144484216,-0.839855759,-8.096319711,4.700603001,3.145855066,3.56728973,-0.526831277,2.906535656,1.820320787,0.285648275,0.626122428,0.165580053,-1.741034792,-8.838038671,6.380060022,4.761934354,3.398955952,0.233089871
Marshall Islands,MHL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58126494,5.551909249,-0.309514197,6.403142921,9.591054649,-10.65258351,10.74406012,-9.640381807,30.07393583,1.179733436,-15.11123776,11.40470767,7.811513517,-2.778295358,-24.70345045,11.81662818,-2.184870534,-13.74488333,-3.289651185,0.393061395,8.167387022,14.60088081,-5.287682091,-6.169959171,9.695945946,-2.813263525,
Middle income,MIC,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,1.092471612,5.270526079,5.894157493,9.1963985,7.743104719,7.556342382,4.066544843,8.043390224,11.001097,9.116163294,7.499251325,8.279107112,9.531894552,4.882086311,2.779597522,8.337804563,3.386477413,2.542273315,4.222271752,2.437912506,1.719142163,2.394248431,-0.793598778,4.534830988,4.411915175,4.332998969,5.326535175,4.051164096,3.1805398,4.692027234,2.702398901,4.269416271,5.510461637,6.532567439,5.223917065,7.475418845,6.815265543,3.049807729,3.361573616,6.498539284,3.150166829,5.277162268,7.244386105,8.603680918,7.772962519,9.218028893,9.281023578,5.83987283,3.686553,9.355688758,7.018640443,5.745778311,5.338280584,5.073096498,4.440053498,4.828908418,4.945149449,4.377967969,2.776128731,-0.555636012,7.746827312,2.635471503,4.149075728,4.329780601
North Macedonia,MKD,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.26123171,-13.51214501,-12.84223573,-8.499288694,12.00887517,1.185055891,3.142232062,3.203747049,4.592253628,3.292442144,-1.31957393,2.175638635,9.931090186,2.807069858,7.054204044,6.947393561,-10.2591541,5.284478347,4.670574141,7.869548076,17.62890959,-5.744871699,6.180945807,9.435647373,5.817654814,-2.908870714,1.496105057,0.9463695,2.338037399,-6.066467704,0.299556098,-1.625855387,4.503713842,1.846949263
Mali,MLI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,47.34895318,0.84052202,14.55829318,16.33433362,17.2322253,6.083286516,9.228923403,12.2120948,22.29558726,15.34604957,6.41633591,10.688237,81.24263429,10.49872494,3.957886118,28.44178054,21.05770113,0.195057641,-0.392830687,6.929803563,-5.566745961,13.57651457,7.417690647,7.321044005,-4.94291126,2.155654113,54.90010682,22.09681508,3.232612066,21.86165299,13.18715935,15.30335307,17.27290151,27.22425308,6.402411935,1.53755024,4.526863513,11.07213254,6.592580591,-0.670214693,0.522198601,-1.357448977,0.265335304,0.782745784,-6.081396889,2.041040728,3.448393915,2.257922409,2.72586116,6.915763935,9.294726313,4.739480897,-0.217621845,1.835902896,-0.310977086,2.617093255,-2.426075046
Malta,MLT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.09831612,8.175950993,5.273346416,-7.24847201,-3.627990526,-3.54369909,0.653530585,11.04034329,-9.974187885,8.116099297,-6.058174381,-1.705623588,6.090797153,-1.387772436,5.849835075,4.037870206,4.213642374,9.218443395,6.90501318,-0.719112251,9.893912747,0.713359274,6.105640931,5.611676906
Myanmar,MMR,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.81215962,34.98380474,20.76274936,21.39272829,19.94334889,29.42229832,18.80430104,17.71492522,18.33160163,36.68064192,10.22518252,8.003110854,11.40697224,0.311079762,8.324667116,21.77783798,9.673121087,5.91809731,7.958867429,-11.78927028,-8.214528007,8.019058483,0.023708738,-0.185511033
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,14.95116114,11.57961631,13.39327387,11.01421116,11.84468722,1.848599727,-5.694056049,18.62008829,-5.614937443,-13.72104782,-10.79602938,-26.99523609,1.089033011,33.37105796,4.067352801,-6.389432078,2.720950908,0.582326696,8.067740101,1.036168266,3.121037743,25.69511809,-4.978719226,4.519390578,1.617127933,0.592341893,3.872394036,7.203629563,7.087142839,6.765885912,6.936274317,6.335346013,2.199479561,1.986441955,1.252067434,7.979084554,4.325120931,4.820380679,5.352181049,4.430089971,-0.632512956,5.345431254,-3.855479168,0.315318247,-2.997352531,1.054709324,-0.713477544,8.066005883,3.613030788,1.09312155,-0.846467566,-4.736124055,4.324456295,5.115875374,1.652126842,-0.411042736
Montenegro,MNE,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.509762261,-3.566161497,-0.750897954,7.400644305,0.15840804,-0.256925006,7.728963575,13.45357011,-15.62987014,5.431242649,-0.211605458,-8.487328173,8.352912473,-0.162373482,1.684158233,6.39253417,8.237711659,14.81177851,3.78893906,-9.861202139,1.389184365,-5.202852339,2.797542402,-1.68650811
Mongolia,MNG,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,9.15582338,7.849172683,11.27363083,5.578713115,6.589730954,4.501432067,6.979279831,5.399996912,-27.70834809,-14.81591688,-9.564488089,-7.573087086,2.291506803,28.40794579,-1.934793563,0.12285309,2.785478197,0.811891446,1.48672769,12.76942785,3.458533109,6.640522043,15.25724044,4.218148346,6.292855523,7.020801575,-0.789395692,-0.412193258,4.29383462,8.773495033,14.83877746,14.6415419,12.65383984,9.942493833,-2.355776872,1.390471627,8.483833979,3.083615246,-4.394996422,-2.220168242,-4.519079916,12.89020834,6.520618597
Northern Mariana Islands,MNP,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,-17.14906702,5.489299438,-12.72565968,0.084119261,2.173703705,-9.299995444,3.499996892,-8.87346234,-2.528864774,-2.156152135,10.10175749,15.21977597,29.60908082,26.56453535,19.59616277,13.10726568,26.85438332,10.37572641,14.71351558,16.92343882,3.511396934,7.361716702,7.040630473,5.252231747,6.417723603,5.402370123,7.273423153,8.682407162,5.702531596,9.771000712,13.97084839,9.108588775,5.168906,4.784318791,-0.26191314,-6.273299305,1.69363994,4.611779558,13.76467258,2.883008709
Mauritania,MRT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,-21.26208927,-28.46631947,43.98499882,37.37888773,9.131043539,6.537665516,12.64845742,1.016837844,9.604403825,5.856231761,-9.825442764,-3.143277781,15.3693484,-9.657413609,11.76568299,-10.91891434,4.286437953,10.63356557,-6.505980989,-0.046573218,-4.057324358,-5.785666614,33.61791693,4.122109779,8.710916174,-2.714827861,0.909710495,12.35913781,-6.695214816,-0.528736427,-0.528736331,6.349807273,5.49772519,1.119860604,2.210515258,5.006613803,0.697832752,-3.87567954,-18.06646687,-7.695290149,1.112398002,1.825105459,2.576067255,7.459623074,53.84623821,-17.7244684,-9.525248421,-4.957205309,-6.530492581,0.736436474,-1.569120782,6.898686417,3.500203726,3.518391924,-5.720722305,-0.81528145,1.745547017,0.842273698,3.990835331,-11.497818,12.54408271,5.820688609,2.820659037
Mauritius,MUS,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,8.158148784,6.960868564,1.887310597,-9.117754212,5.219020899,4.016107906,0.678000592,10.10993291,14.06569916,17.92159982,13.28945973,8.999445494,6.200152387,8.274410699,5.241789988,6.975394464,4.653298973,4.587238238,4.613333458,6.217061391,4.921823711,6.648860731,3.488359403,7.44823499,4.473174283,-2.346564624,3.414348432,0.784530118,-3.507411354,54.91892412,5.329173261,5.271135682,2.954091613,2.741170543,-0.179666209,0.688674474,1.174211719,-0.124962362,-0.434112982,0.937507336,3.397193492,3.148529429,2.776894587,-19.67685086,10.87814134,6.762907743,3.745218516,4.654969079
Malawi,MWI,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,4.83641743,5.970142438,3.969269152,5.17241931,17.56440349,-1.195223026,7.762101266,17.5865208,-3.182169862,5.094492732,12.04065308,0.767624005,1.454288503,-2.935155672,0.140653835,3.230330828,-0.476189779,7.587147107,-1.778901875,2.652000783,5.734092183,7.985696247,9.326707098,3.937408849,2.428362149,-7.444284718,2.407784933,4.888012914,8.242504191,-0.33130068,2.172501106,3.268646262,-0.978521908,-10.71937841,-7.305687482,11.04990528,5.012936001,7.228152616,9.944314734,14.16156401,8.500000005,18.9,8.307567655,1.948230012,-0.54674001,3.300000001,4.695259992,3.500010011,2.399969996,2.200000002,7.15889531,7.620572845,4.150001273,2.681271182,-0.679619897,2.523876913,2.099770001
